INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_CODE_GROUP,OFFENSE_DESCRIPTION,DISTRICT,REPORTING_AREA,SHOOTING,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,HOUR,UCR_PART,STREET,Lat,Long,Location
222016868,3502,,MISSING PERSON - LOCATED,D14,806,0,2022-03-06 00:00:00,2022,3,Sunday,0,,WAVERLY ST,42.36185826685732,-71.14092914696073,"(42.36185826685732, -71.14092914696073)"
222008224,2610,,TRESPASSING,B2, ,0,2022-02-04 12:15:00,2022,2,Friday,12,,DUDLEY ST,42.32872588572028,-71.08382216968015,"(42.32872588572028, -71.08382216968015)"
222011837,1001,,FORGERY / COUNTERFEITING,D14,778,0,2022-02-18 12:16:00,2022,2,Friday,12,,WASHINGTON ST,42.34905600030506,-71.15049849975023,"(42.34905600030506, -71.15049849975023)"
222013398,3114,,INVESTIGATE PROPERTY,C11, ,0,2022-02-24 00:00:00,2022,2,Thursday,0,,MELBOURNE ST,42.28993158443098,-71.06550560072625,"(42.28993158443098, -71.06550560072625)"
222016061,613,,LARCENY SHOPLIFTING,C6, ,0,2022-03-07 12:28:00,2022,3,Monday,12,,MORRISSEY BLVD,0.0,0.0,"(0, 0)"
222015924,2670,,HARASSMENT/ CRIMINAL HARASSMENT,D14, ,0,2022-03-06 21:18:00,2022,3,Sunday,21,,COMMONWEALTH AVE,42.3507396168138,-71.1293813757122,"(42.3507396168138, -71.1293813757122)"
222002577,613,,LARCENY SHOPLIFTING,C11, ,0,2022-01-13 08:10:00,2022,1,Thursday,8,,"FREEPORT ST & DORCHESTER AVE
BOSTON  MA 02122
UNIT",42.30756000404406,-71.0584500564306,"(42.30756000404406, -71.0584500564306)"
222002842,2905,,VAL - VIOLATION OF AUTO LAW,B2, ,0,2022-01-14 01:42:00,2022,1,Friday,1,,QUINCY,0.0,0.0,"(0, 0)"
222011676,3106,,PROPERTY - ACCIDENTAL DAMAGE,E5,691,0,2022-02-17 09:15:00,2022,2,Thursday,9,,CENTRE ST,42.28709355259107,-71.14822128377165,"(42.28709355259107, -71.14822128377165)"
222021456,3801,,M/V ACCIDENT - OTHER,A7, ,0,2022-03-27 18:53:00,2022,3,Sunday,18,,SARATOGA ST,42.383716890524894,-70.9985851050085,"(42.383716890524894, -70.9985851050085)"
222024021,3410,,TOWED MOTOR VEHICLE,E5, ,0,2022-04-06 10:31:00,2022,4,Wednesday,10,,BELGRADE AVE,42.286060153664216,-71.14406046638405,"(42.286060153664216, -71.14406046638405)"
222012751,301,,ROBBERY,A1, ,0,2022-02-22 00:17:00,2022,2,Tuesday,0,,CHARLES ST,42.360644695548025,-71.07086192011141,"(42.360644695548025, -71.07086192011141)"
222014161,2907,,VAL - OPERATING AFTER REV/SUSP.,C6,179,0,2022-02-28 02:51:00,2022,2,Monday,2,,"MASSACHUSETTS AVE & MELNEA CASS BLVD
ROXBURY  MA 0",42.33253099646656,-71.07212999450378,"(42.33253099646656, -71.07212999450378)"
222018016,1831,,SICK ASSIST,B3, ,0,2022-03-15 05:29:00,2022,3,Tuesday,5,,MORTON ST,42.28098427270697,-71.08528267094985,"(42.28098427270697, -71.08528267094985)"
222014574,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,C11,355,0,2022-02-13 00:00:00,2022,2,Sunday,0,,GIBSON ST,42.29755532959655,-71.05970910242573,"(42.29755532959655, -71.05970910242573)"
222013537,301,,ROBBERY,B2, ,0,2022-02-25 04:59:00,2022,2,Friday,4,,COLUMBIA RD,42.31418841533151,-71.06766370710106,"(42.31418841533151, -71.06766370710106)"
222001365,3805,,M/V ACCIDENT - POLICE VEHICLE,B3, ,0,2022-01-07 08:10:00,2022,1,Friday,8,,MORTON ST,42.28098427270697,-71.08528267094985,"(42.28098427270697, -71.08528267094985)"
222009160,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,B2, ,0,2022-02-08 12:25:00,2022,2,Tuesday,12,,CRAWFORD ST,42.31359795493139,-71.09039945625992,"(42.31359795493139, -71.09039945625992)"
222012861,3201,,PROPERTY - LOST/ MISSING,D4, ,0,2022-02-19 10:50:00,2022,2,Saturday,10,,HUNTINGTON AVE,42.34613086531007,-71.08094438512177,"(42.346130865310066, -71.08094438512177)"
222013723,3114,,INVESTIGATE PROPERTY,A1, ,0,2022-02-26 07:59:00,2022,2,Saturday,7,,LEGENDS WAY,42.36643546331782,-71.06135412537031,"(42.36643546331782, -71.06135412537031)"
222024479,619,,LARCENY ALL OTHERS,B3,465,0,2022-04-07 21:29:00,2022,4,Thursday,21,,BLUE HILL AVE,42.28482576580488,-71.09137368938802,"(42.28482576580488, -71.09137368938802)"
222011478,617,,LARCENY THEFT FROM BUILDING,D4, ,0,2022-02-17 00:56:00,2022,2,Thursday,0,,COLUMBUS AVE,42.34397100049559,-71.07747500107159,"(42.34397100049559, -71.07747500107159)"
222023783,3301,,VERBAL DISPUTE,E5, ,0,2022-04-05 12:35:00,2022,4,Tuesday,12,,VFW PKWY,42.29708400043804,-71.13395821883262,"(42.29708400043804, -71.13395821883262)"
222020758,1402,,VANDALISM,E13, ,0,2022-03-24 22:30:00,2022,3,Thursday,22,,WASHINGTON ST,42.312753801903895,-71.10129675234704,"(42.312753801903895, -71.10129675234704)"
222005568,1402,,VANDALISM,C11, ,0,2022-01-24 16:00:00,2022,1,Monday,16,,ARCADIA ST,42.30183841001882,-71.06127819293967,"(42.301838410018824, -71.06127819293967)"
222003784,619,,LARCENY ALL OTHERS,D4,167,0,2022-01-12 15:53:00,2022,1,Wednesday,15,,HARRISON AVE,42.33954198983014,-71.06940876967543,"(42.33954198983014, -71.06940876967543)"
222012706,3115,,INVESTIGATE PERSON,C6, ,0,2022-02-21 19:50:00,2022,2,Monday,19,,E BROADWAY,42.33557815365455,-71.03867317502991,"(42.335578153654545, -71.03867317502991)"
222002845,801,,ASSAULT - SIMPLE,A1, ,0,2022-01-14 02:00:00,2022,1,Friday,2,,NORTH ST,42.3602891799529,-71.05692330187595,"(42.3602891799529, -71.05692330187595)"
222013822,1810,,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,C6, ,0,2022-02-26 07:30:00,2022,2,Saturday,7,,W BROADWAY,42.34128750439044,-71.05467932649397,"(42.341287504390436, -71.05467932649397)"
222018077,3115,,INVESTIGATE PERSON,B3, ,0,2022-03-15 11:15:00,2022,3,Tuesday,11,,ASHTON ST,42.28671244298007,-71.08947257791597,"(42.28671244298007, -71.08947257791597)"
222021844,3001,,DEATH INVESTIGATION,E13, ,0,2022-03-29 09:05:00,2022,3,Tuesday,9,,WALNUT AVE,42.3128605985453,-71.09572779926056,"(42.3128605985453, -71.09572779926056)"
222005980,3410,,TOWED MOTOR VEHICLE,E5, ,0,2022-01-26 17:00:00,2022,1,Wednesday,17,,BEXLEY RD,42.28743327213875,-71.12510301527003,"(42.28743327213875, -71.12510301527003)"
222013202,1402,,VANDALISM,E5,691,0,2022-02-23 20:09:00,2022,2,Wednesday,20,,CENTRE ST,42.28709355259107,-71.14822128377165,"(42.28709355259107, -71.14822128377165)"
222019473,2647,,THREATS TO DO BODILY HARM,B2,288,0,2022-03-20 14:30:00,2022,3,Sunday,14,,WASHINGTON ST,42.32925904804331,-71.08482402072941,"(42.32925904804331, -71.08482402072941)"
222014801,2647,,THREATS TO DO BODILY HARM,C11,355,0,2022-03-02 06:30:00,2022,3,Wednesday,6,,GIBSON ST,42.29755532959655,-71.05970910242573,"(42.29755532959655, -71.05970910242573)"
222007258,3301,,VERBAL DISPUTE,B2, ,0,2022-01-31 23:49:00,2022,1,Monday,23,,WALNUT AVE,42.31230442882252,-71.09660909131533,"(42.31230442882252, -71.09660909131533)"
222020335,2647,,THREATS TO DO BODILY HARM,B2, ,0,2022-03-23 16:43:00,2022,3,Wednesday,16,,DUDLEY ST,42.32863034461863,-71.08376535901427,"(42.32863034461863, -71.08376535901427)"
222017262,3114,,INVESTIGATE PROPERTY,D4, ,0,2022-03-11 20:50:00,2022,3,Friday,20,,NEWBURY ST,42.35237072724099,-71.07227172514538,"(42.35237072724099, -71.07227172514538)"
222017296,801,,ASSAULT - SIMPLE,D4, ,0,2022-03-11 23:25:00,2022,3,Friday,23,,HUNTINGTON AVE,42.340915857528735,-71.08771530859775,"(42.340915857528735, -71.08771530859775)"
222000946,3115,,INVESTIGATE PERSON,C11,355,0,2022-01-03 00:00:00,2022,1,Monday,0,,GIBSON ST,42.29755532959655,-71.05970910242573,"(42.29755532959655, -71.05970910242573)"
222008245,1402,,VANDALISM,E13, ,0,2022-02-03 11:05:00,2022,2,Thursday,11,,BICKFORD ST,42.32483301260949,-71.10164757231014,"(42.32483301260949, -71.10164757231014)"
222005857,1107,,FRAUD - IMPERSONATION,B3,465,0,2022-01-24 00:00:00,2022,1,Monday,0,,BLUE HILL AVE,42.28482576580488,-71.09137368938802,"(42.28482576580488, -71.09137368938802)"
222002186,3006,,SICK/INJURED/MEDICAL - PERSON,B2, ,0,2022-01-11 13:37:00,2022,1,Tuesday,13,,PARKER HILL AVE,42.33093363054242,-71.10956443255984,"(42.33093363054242, -71.10956443255984)"
222013769,3207,,PROPERTY - FOUND,B2, ,0,2022-02-26 12:45:00,2022,2,Saturday,12,,SCHROEDER PLZ,42.33367921810846,-71.09187754618458,"(42.33367921810846, -71.09187754618458)"
222007963,3802,,M/V ACCIDENT - PROPERTY DAMAGE,B2, ,0,2022-02-03 13:00:00,2022,2,Thursday,13,,"BROOKFORD ST & HOWARD AVE
BOSTON  MA 02125
UNITED ",42.31822997200509,-71.07424005435985,"(42.31822997200509, -71.07424005435985)"
222003452,3802,,M/V ACCIDENT - PROPERTY DAMAGE,C11, ,0,2022-01-16 18:06:00,2022,1,Sunday,18,,KING ST,42.29207442922432,-71.06149929094393,"(42.292074429224314, -71.06149929094393)"
222021272,3802,,M/V ACCIDENT - PROPERTY DAMAGE,D4, ,0,2022-03-26 23:53:00,2022,3,Saturday,23,,"HARRISON AVE & E NEWTON ST
BOSTON  MA 02118
UNITED",42.33750002648056,-71.07196995277862,"(42.337500026480555, -71.07196995277862)"
222010287,3201,,PROPERTY - LOST/ MISSING,D4, ,0,2022-02-12 09:47:00,2022,2,Saturday,9,,HARRISON AVE,42.33954198983014,-71.06940876967543,"(42.33954198983014, -71.06940876967543)"
222017742,2905,,VAL - VIOLATION OF AUTO LAW,A1, ,0,2022-03-08 20:49:00,2022,3,Tuesday,20,,HANOVER ST,42.36517725357275,-71.05311826687365,"(42.36517725357275, -71.05311826687365)"
222021671,613,,LARCENY SHOPLIFTING,B3, ,0,2022-03-28 15:33:00,2022,3,Monday,15,,RIVER ST,42.27130225372019,-71.07442361965835,"(42.27130225372019, -71.07442361965835)"
222023227,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,A15,41,0,2022-04-01 20:00:00,2022,4,Friday,20,,VINE ST,42.37663166813234,-71.05593195497872,"(42.37663166813234, -71.05593195497872)"
220035559,1831,,SICK ASSIST,D4,145,0,2022-01-25 16:08:00,2022,1,Tuesday,16,,MASSACHUSETTS AVE,42.34194788197856,-71.08362478621633,"(42.341947881978555, -71.08362478621633)"
222010912,2610,,TRESPASSING,B2, ,0,2022-02-14 19:30:00,2022,2,Monday,19,,DUDLEY ST,42.32872588572028,-71.08382216968015,"(42.32872588572028, -71.08382216968015)"
222004661,3114,,INVESTIGATE PROPERTY,A1,61,0,2022-01-21 16:43:00,2022,1,Friday,16,,LEGENDS WAY,42.36643546331782,-71.06135412537031,"(42.36643546331782, -71.06135412537031)"
222023472,3006,,SICK/INJURED/MEDICAL - PERSON,A1,77,0,2022-04-04 12:13:00,2022,4,Monday,12,,SUDBURY ST,0.0,0.0,"(0, 0)"
222021437,1831,,SICK ASSIST,D14, ,0,2022-03-27 17:45:00,2022,3,Sunday,17,,FIDELIS WAY,42.34600287321543,-71.14387724712833,"(42.346002873215426, -71.14387724712833)"
222018070,1831,,SICK ASSIST,A1,93,0,2022-03-15 00:00:00,2022,3,Tuesday,0,,UNION ST,42.36068786991018,-71.05687293370812,"(42.36068786991018, -71.05687293370812)"
222021450,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,D14,778,0,2022-03-27 19:40:00,2022,3,Sunday,19,,WASHINGTON ST,42.34905600030506,-71.15049849975023,"(42.34905600030506, -71.15049849975023)"
222009400,3001,,DEATH INVESTIGATION,C11, ,0,2022-02-09 10:03:00,2022,2,Wednesday,10,,FOX ST,42.30665903976447,-71.06256741564138,"(42.30665903976447, -71.06256741564138)"
222009881,3115,,INVESTIGATE PERSON,E18, ,0,2022-02-10 19:30:00,2022,2,Thursday,19,,FAIRLAWN AVE,42.26788790871096,-71.10067011908782,"(42.267887908710954, -71.10067011908782)"
222017709,1831,,SICK ASSIST,A1,94,0,2022-03-13 23:19:00,2022,3,Sunday,23,,"STATE ST & CHATHAM ROW
BOSTON  MA 02109
UNITED STA",42.35925999329945,-71.05428994243921,"(42.35925999329945, -71.05428994243921)"
222017426,3410,,TOWED MOTOR VEHICLE,D14, ,0,2022-03-12 13:26:00,2022,3,Saturday,13,,QUINT AVE & GLENVILLE AVE,42.35031097164446,-71.13325702830882,"(42.35031097164446, -71.13325702830882)"
222024511,3410,,TOWED MOTOR VEHICLE,A1,90,0,2022-04-07 23:34:00,2022,4,Thursday,23,,ATLANTIC AVE,42.3619179892477,-71.0514519143096,"(42.3619179892477, -71.0514519143096)"
222022701,3805,,M/V ACCIDENT - POLICE VEHICLE,E13,583,0,2022-04-01 10:32:00,2022,4,Friday,10,,SCHILLER ST,42.32564285901864,-71.10535788017806,"(42.32564285901864, -71.10535788017806)"
222010623,619,,LARCENY ALL OTHERS,A1,75,0,2022-02-11 23:00:00,2022,2,Friday,23,,PORTLAND ST,42.36423840160728,-71.06165515011014,"(42.36423840160728, -71.06165515011014)"
222004541,3802,,M/V ACCIDENT - PROPERTY DAMAGE,E13, ,0,2022-01-21 10:04:00,2022,1,Friday,10,,WALDEN ST,42.32561013067911,-71.10449956363784,"(42.32561013067911, -71.10449956363784)"
222002632,3625,,DANGEROUS OR HAZARDOUS CONDITION,E5,552,0,2022-01-13 11:32:00,2022,1,Thursday,11,,ETHEL ST,42.27789141242554,-71.13009161197624,"(42.27789141242554, -71.13009161197624)"
222000672,3801,,M/V ACCIDENT - OTHER,A7, ,0,2022-01-04 08:19:00,2022,1,Tuesday,8,,"BORDER ST & DECATUR ST
EAST BOSTON  MA 02128
UNITE",42.37300196199792,-71.0411799713915,"(42.373001961997915, -71.0411799713915)"
222020239,3801,,M/V ACCIDENT - OTHER,E5, ,0,2022-03-23 11:33:00,2022,3,Wednesday,11,,SALMAN ST,42.264930916826046,-71.16544305501945,"(42.264930916826046, -71.16544305501945)"
222017783,2914,,VAL - OPERATING W/O AUTHORIZATION LAWFUL,A7,12,0,2022-03-11 12:00:00,2022,3,Friday,12,,ADDISON ST,42.38549646920823,-71.01681643489226,"(42.38549646920823, -71.01681643489226)"
222012836,3207,,PROPERTY - FOUND,C6, ,0,2022-02-22 12:45:00,2022,2,Tuesday,12,,SEAPORT BLVD & B ST,42.3527469866561,-71.04531398479702,"(42.3527469866561, -71.04531398479702)"
222006103,615,,LARCENY THEFT OF MV PARTS & ACCESSORIES,E18,520,0,2022-01-26 21:00:00,2022,1,Wednesday,21,,HYDE PARK AVE,42.25621592040216,-71.12401947329023,"(42.256215920402155, -71.12401947329023)"
222001831,613,,LARCENY SHOPLIFTING,D4, ,0,2022-01-09 21:42:00,2022,1,Sunday,21,,BOYLSTON ST,42.3441262779061,-71.0994277699999,"(42.3441262779061, -71.0994277699999)"
222023643,3115,,INVESTIGATE PERSON,C11, ,0,2022-04-04 20:59:00,2022,4,Monday,20,,DORCHESTER AVE,42.29557184612199,-71.06152074291428,"(42.29557184612199, -71.06152074291428)"
222007315,801,,ASSAULT - SIMPLE,E5,691,0,2022-01-31 09:00:00,2022,1,Monday,9,,CENTRE ST,42.28709355259107,-71.14822128377165,"(42.28709355259107, -71.14822128377165)"
222006813,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,D14, ,0,2022-01-29 17:00:00,2022,1,Saturday,17,,COMMONWEALTH AVE,42.3390646988359,-71.15642795351378,"(42.3390646988359, -71.15642795351378)"
222015320,3115,,INVESTIGATE PERSON,C6,200,0,2022-03-04 14:05:00,2022,3,Friday,14,,W BROADWAY,42.34128750439044,-71.05467932649397,"(42.341287504390436, -71.05467932649397)"
222021538,3807,,M/V ACCIDENT - OTHER CITY VEHICLE,B2, ,0,2022-03-28 08:41:00,2022,3,Monday,8,,"ELDER ST & COLUMBIA RD
DORCHESTER  MA 02125
UNITED",42.319885974297726,-71.06256299793716,"(42.319885974297726, -71.06256299793716)"
222018632,619,,LARCENY ALL OTHERS,A15,41,0,2022-03-15 10:40:00,2022,3,Tuesday,10,,VINE ST,42.37663166813234,-71.05593195497872,"(42.37663166813234, -71.05593195497872)"
222004936,3820,,M/V ACCIDENT - INVOLVING PEDESTRIAN - INJURY,D4,167,0,2022-01-18 19:20:00,2022,1,Tuesday,19,,HARRISON AVE,42.33954198983014,-71.06940876967543,"(42.33954198983014, -71.06940876967543)"
222007822,3112,,LANDLORD - TENANT,C11,335,0,2022-02-02 21:45:00,2022,2,Wednesday,21,,CLARKSON ST,42.308296682893285,-71.06747771224468,"(42.308296682893285, -71.06747771224468)"
222012279,3115,,INVESTIGATE PERSON,A1, ,0,2022-02-19 19:14:00,2022,2,Saturday,19,,BEACON ST,42.35803568314066,-71.06233960282198,"(42.35803568314066, -71.06233960282198)"
222014361,3301,,VERBAL DISPUTE,B3, ,0,2022-02-28 19:37:00,2022,2,Monday,19,,MOUNTAIN AVE,42.285381672009855,-71.08546252823652,"(42.285381672009855, -71.08546252823652)"
222003792,3201,,PROPERTY - LOST/ MISSING,D4, ,0,2022-01-18 13:06:00,2022,1,Tuesday,13,,HARRISON AVE,42.33954198983014,-71.06940876967543,"(42.33954198983014, -71.06940876967543)"
222010722,3820,,M/V ACCIDENT - INVOLVING PEDESTRIAN - INJURY,E13, ,0,2022-02-14 06:16:00,2022,2,Monday,6,,"CENTRE ST & GROVENOR RD
JAMAICA PLAIN  MA 02130
UN",42.314158981958045,-71.11410801856385,"(42.314158981958045, -71.11410801856385)"
222012645,3007,,SUDDEN DEATH,B2, ,0,2022-02-21 15:45:00,2022,2,Monday,15,,BRUNSWICK ST,42.310899863923375,-71.08007661412431,"(42.310899863923375, -71.08007661412431)"
222015680,3115,,INVESTIGATE PERSON,B3,469,0,2022-03-05 17:03:00,2022,3,Saturday,17,,WALK HILL ST,42.27791464599671,-71.09452936620902,"(42.27791464599671, -71.09452936620902)"
222010423,3115,,INVESTIGATE PERSON,B3,465,0,2022-02-12 19:04:00,2022,2,Saturday,19,,BLUE HILL AVE,42.28482576580488,-71.09137368938802,"(42.28482576580488, -71.09137368938802)"
222007298,3410,,TOWED MOTOR VEHICLE,D4, ,0,2022-02-01 07:12:00,2022,2,Tuesday,7,,HAVILAND ST,42.34627139491294,-71.0887259912778,"(42.34627139491294, -71.0887259912778)"
222009696,3410,,TOWED MOTOR VEHICLE,D14, ,0,2022-02-10 11:27:00,2022,2,Thursday,11,,LINCOLN ST,42.35864335700085,-71.14599483481288,"(42.358643357000844, -71.14599483481288)"
222003145,3114,,INVESTIGATE PROPERTY,A1,61,0,2022-01-14 15:00:00,2022,1,Friday,15,,LEGENDS WAY,42.36643546331782,-71.06135412537031,"(42.36643546331782, -71.06135412537031)"
222003154,617,,LARCENY THEFT FROM BUILDING,E18, ,0,2022-01-04 12:27:00,2022,1,Tuesday,12,,HYDE PARK AVE,42.25621592040216,-71.12401947329023,"(42.256215920402155, -71.12401947329023)"
222018256,706,,AUTO THEFT - MOTORCYCLE / SCOOTER,D14,778,0,2022-03-15 19:00:00,2022,3,Tuesday,19,,WASHINGTON ST,42.34905600030506,-71.15049849975023,"(42.34905600030506, -71.15049849975023)"
222021486,3301,,VERBAL DISPUTE,B3, ,0,2022-03-27 21:05:00,2022,3,Sunday,21,,MILTON AVE,42.28347977557139,-71.07645408462716,"(42.28347977557139, -71.07645408462716)"
222010927,3801,,M/V ACCIDENT - OTHER,A1,104,0,2022-02-14 18:50:00,2022,2,Monday,18,,"FRANKLIN ST & HAWLEY ST
BOSTON  MA 02110
UNITED ST",42.355730029662645,-71.0589100015619,"(42.355730029662645, -71.0589100015619)"
222021228,801,,ASSAULT - SIMPLE,D4,167,0,2022-03-26 02:10:00,2022,3,Saturday,2,,HARRISON AVE,42.33954198983014,-71.06940876967543,"(42.33954198983014, -71.06940876967543)"
222022028,1831,,SICK ASSIST,B2,611,0,2022-03-29 19:25:00,2022,3,Tuesday,19,,HUNTINGTON AVE,42.333263230421046,-71.10848410156295,"(42.333263230421046, -71.10848410156295)"
222013103,3115,,INVESTIGATE PERSON,A1,97,0,2022-02-23 14:11:00,2022,2,Wednesday,14,,COURT ST,42.35917306549827,-71.05921647821464,"(42.35917306549827, -71.05921647821464)"
222007209,1831,,SICK ASSIST,E18, ,0,2022-01-31 19:23:00,2022,1,Monday,19,,RIVER ST,42.26324518561184,-71.10703300323256,"(42.263245185611844, -71.10703300323256)"
222003194,3115,,INVESTIGATE PERSON,C6, ,0,2022-01-15 12:57:00,2022,1,Saturday,12,,BEACH POINT PL,42.318188858700886,-71.04255922573276,"(42.318188858700886, -71.04255922573276)"
222010076,3207,,PROPERTY - FOUND,A7, ,0,2022-02-11 14:45:00,2022,2,Friday,14,,PARIS ST,42.3708180467024,-71.03929078135145,"(42.3708180467024, -71.03929078135145)"
222022179,3201,,PROPERTY - LOST/ MISSING,B2,305,0,2022-03-30 00:00:00,2022,3,Wednesday,0,,WALNUT AVENUE,0.0,0.0,"(0, 0)"
222007516,2670,,HARASSMENT/ CRIMINAL HARASSMENT,B3, ,0,2022-02-01 21:53:00,2022,2,Tuesday,21,,BLUE HILL AVE,42.29330376224452,-71.0885899046847,"(42.29330376224452, -71.0885899046847)"
222021596,1402,,VANDALISM,C11,355,0,2022-03-27 22:00:00,2022,3,Sunday,22,,GIBSON ST,42.29755532959655,-71.05970910242573,"(42.29755532959655, -71.05970910242573)"
222002843,2610,,TRESPASSING,A1, ,0,2022-01-14 01:08:00,2022,1,Friday,1,,BOYLSTON ST,42.35234140419862,-71.06296987361101,"(42.35234140419862, -71.06296987361101)"
222019697,3006,,SICK/INJURED/MEDICAL - PERSON,C11,388,0,2022-03-21 11:30:00,2022,3,Monday,11,,HUTCHINSON ST,42.278906394840845,-71.06403907547731,"(42.278906394840845, -71.06403907547731)"
222023979,301,,ROBBERY,D4,171,0,2022-04-06 05:04:00,2022,4,Wednesday,5,,ALBANY ST,42.33428840659416,-71.07239517543796,"(42.334288406594155, -71.07239517543796)"
222010342,3502,,MISSING PERSON - LOCATED,B3, ,0,2022-02-12 13:35:00,2022,2,Saturday,13,,BLUE HILL AVE,42.28482576580488,-71.09137368938802,"(42.28482576580488, -71.09137368938802)"
222007543,1810,,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,A1, ,0,2022-02-02 02:00:00,2022,2,Wednesday,2,,COURT ST,42.35892278751083,-71.0583535444055,"(42.35892278751083, -71.0583535444055)"
222007969,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,A1, ,0,2022-02-02 13:42:00,2022,2,Wednesday,13,,CHARLES ST,42.35427161443851,-71.06838613121036,"(42.35427161443851, -71.06838613121036)"
222008063,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,D4, ,0,2022-02-03 20:10:00,2022,2,Thursday,20,,"HARRISON AVE & NORTHAMPTON ST
ROXBURY  MA 02118
UN",42.33444895678736,-71.07574199427347,"(42.334448956787355, -71.07574199427347)"
222014672,3301,,VERBAL DISPUTE,A1, ,0,2022-03-02 00:18:00,2022,3,Wednesday,0,,CHESTNUT ST,42.35763990598267,-71.06703205281667,"(42.35763990598267, -71.06703205281667)"
222003844,613,,LARCENY SHOPLIFTING,D4, ,0,2022-01-18 16:18:00,2022,1,Tuesday,16,,BOYLSTON ST,42.348623815554966,-71.08277637086411,"(42.348623815554966, -71.08277637086411)"
222019390,3410,,TOWED MOTOR VEHICLE,A7, ,0,2022-03-20 06:21:00,2022,3,Sunday,6,,HAVRE ST,42.37495128604815,-71.03587933899138,"(42.374951286048145, -71.03587933899138)"
222009005,3115,,INVESTIGATE PERSON,C11, ,0,2022-02-07 17:10:00,2022,2,Monday,17,,TRAIN ST,42.29239208497896,-71.0539862530634,"(42.29239208497896, -71.0539862530634)"
222003840,3018,,SICK/INJURED/MEDICAL - POLICE,D4, ,0,2022-01-18 16:11:00,2022,1,Tuesday,16,,HUNTINGTON AVE,42.343419620037054,-71.08395599659768,"(42.343419620037054, -71.08395599659768)"
222018434,3114,,INVESTIGATE PROPERTY,D4, ,0,2022-03-16 15:30:00,2022,3,Wednesday,15,,COMMONWEALTH AVE,42.35006057667968,-71.10772793750898,"(42.350060576679674, -71.10772793750898)"
222011178,1810,,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,C11, ,0,2022-02-15 16:00:00,2022,2,Tuesday,16,,GIBSON ST,42.29755532959655,-71.05970910242573,"(42.29755532959655, -71.05970910242573)"
222012162,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,D4, ,0,2022-02-19 08:44:00,2022,2,Saturday,8,,NORTHAMPTON ST,42.33943468879907,-71.08179765425292,"(42.33943468879907, -71.08179765425292)"
222010753,1831,,SICK ASSIST,E18, ,0,2022-02-14 09:16:00,2022,2,Monday,9,,MASSASOIT ST,42.262769904742434,-71.10100930423528,"(42.262769904742434, -71.10100930423528)"
222004259,724,,AUTO THEFT,D4,167,0,2022-01-20 07:15:00,2022,1,Thursday,7,,HARRISON AVE,42.33954198983014,-71.06940876967543,"(42.33954198983014, -71.06940876967543)"
222019550,3501,,MISSING PERSON,A1,77,0,2022-03-20 20:03:00,2022,3,Sunday,20,,NEW SUDBURY ST,42.36183856656472,-71.05976489094158,"(42.361838566564714, -71.05976489094158)"
222012533,3301,,VERBAL DISPUTE,B2, ,0,2022-02-21 05:10:00,2022,2,Monday,5,,WASHINGTON ST,42.32666510333252,-71.08749031139891,"(42.326665103332516, -71.08749031139891)"
